State ,Port,Country,AM24_INR,AM24_USD
TAMIL NADU,J MATADEE CHENNAI,RUSSIA,727271232,8766450
TAMIL NADU,J MATADEE CHENNAI,RWANDA,9518339,114653
TAMIL NADU,J MATADEE CHENNAI,SAUDI ARAB,721979534,8697091
TAMIL NADU,J MATADEE CHENNAI,SENEGAL,1859760,22343
TAMIL NADU,J MATADEE CHENNAI,SERBIA,3510,42
TAMIL NADU,J MATADEE CHENNAI,SINGAPORE,2163492616,26098363
TAMIL NADU,J MATADEE CHENNAI,SLOVAK REP,24873,301
TAMIL NADU,J MATADEE CHENNAI,SLOVENIA,27099160,325573
TAMIL NADU,J MATADEE CHENNAI,SOUTH AFRICA,12479772,149898
TAMIL NADU,J MATADEE CHENNAI,SPAIN,15411335,187584
TAMIL NADU,J MATADEE CHENNAI,SRI LANKA DSR,1434492315,17302703
TAMIL NADU,J MATADEE CHENNAI,SURINAME,19243,232
TAMIL NADU,J MATADEE CHENNAI,SWEDEN,140276926,1688949
TAMIL NADU,J MATADEE CHENNAI,SWITZERLAND,16029103,192931
TAMIL NADU,J MATADEE CHENNAI,TAIWAN,40899416,494389
TAMIL NADU,J MATADEE CHENNAI,THAILAND,5562033229,66922229
TAMIL NADU,J MATADEE CHENNAI,TUNISIA,22715,274
TAMIL NADU,J MATADEE CHENNAI,TURKEY,17931111,217167
TAMIL NADU,J MATADEE CHENNAI,TURKS C IS,3520,43
TAMIL NADU,J MATADEE CHENNAI,U ARAB EMTS,9565724635,115525188
TAMIL NADU,J MATADEE CHENNAI,U K,545646432,6567524
TAMIL NADU,J MATADEE CHENNAI,U S A,1550301415,18744859
TAMIL NADU,J MATADEE CHENNAI,URUGUAY,3521,42
TAMIL NADU,J MATADEE CHENNAI,VIETNAM SOC REP,21209366,255200
TAMIL NADU,J MATADEE CHENNAI,ZAMBIA,13484400,162371
TAMIL NADU,JAIGAD,SINGAPORE,2994488,36221
TAMIL NADU,JAIGAON,BHUTAN,1527061661,18442150
TAMIL NADU,JAIPUR A.C.,U S A,9327995,113351
TAMIL NADU,JOGBANI,NEPAL,617021984,7455733
TAMIL NADU,JOYNAGAR,NEPAL,831170648,10118474
TAMIL NADU,KAKINADA SEA,CHINA P RP,2768601,33667
TAMIL NADU,KANDLA SEA,GUINEA,17854200,217679
TAMIL NADU,KANDLA SEA,MALDIVES,104609784,1262727
TAMIL NADU,KANDLA SEA,MAURITIUS,40268,490
TAMIL NADU,KANDLA SEA,U ARAB EMTS,2747430,33053
TAMIL NADU,KANNUR AIR CARGO,BAHARAIN IS,274843,3312
TAMIL NADU,KANNUR AIR CARGO,OMAN,50803,610
TAMIL NADU,KANNUR AIR CARGO,QATAR,14091564,170235
TAMIL NADU,KANNUR AIR CARGO,SAUDI ARAB,22609,273
TAMIL NADU,KANNUR AIR CARGO,U ARAB EMTS,33803648,407745
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,ALBANIA,38570076,466388
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,ALGERIA,49270817,595681
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,ANGOLA,5973974,71826
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,ANTIGUA,3972731,47866
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,ARGENTINA,3036091362,36708563
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,AUSTRALIA,420654580,5085536
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,AUSTRIA,181818420,2190118
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,BAHARAIN IS,9948838,119630
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,BANGLADESH PR,7112019108,85951741
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,BARBADOS,11332646,136598
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,BELARUS,4924935,59140
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,BELGIUM,1043438021,12560132
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,BELIZE,2956930,35957
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,BENIN,199791865,2403027
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,BERMUDA,425464,5120
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,BRAZIL,6574212991,79480239
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,BRUNEI,14416156,173937
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,BULGARIA,38174921,459981
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,BURUNDI,9306731,112155
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,CAMBODIA,197255683,2386680
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,CAMEROON,52693497,637549
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,CANADA,572009670,6903409
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,CHILE,399818022,4820866
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,CHINA P RP,5454536368,66014155
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,COLOMBIA,286336558,3466175
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,CONGO D. REP.,187557017,2263764
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,CONGO P REP,7752477,94367
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,COTE D' IVOIRE,197586614,2382931
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,CROATIA,18391025,221816
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,CYPRUS,8805499,105909
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,CZECH REPUBLIC,112120821,1349332
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,DENMARK,129153216,1555057
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,DJIBOUTI,35749289,430783
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,DOMINIC REP,141747236,1711691
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,ECUADOR,943427782,11368984
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,EGYPT A RP,187830340,2262987
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,EL SALVADOR,43669084,525793
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,FIJI IS,76842649,924916
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,FINLAND,115004378,1395195
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,FRANCE,1715703713,20671748
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,GABON,4169006,50251
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,GAMBIA,7591860,91162
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,GEORGIA,6083283,73608
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,GERMANY,3413515193,41110534
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,GHANA,264974028,3192081
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,GREECE,112998371,1361134
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,GUATEMALA,302013280,3642363
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,GUINEA,82840680,1001947
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,HAITI,68466238,824602
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,HONDURAS,36435363,440732
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,HONG KONG,111980417,1356128
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,HUNGARY,241564095,2903819
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,INDONESIA,8187125067,98932365
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,IRAN,5692350,68585
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,IRAQ,72105938,867475
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,IRELAND,26980526,324799
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,ISRAEL,131499094,1588353
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,ITALY,1611131650,19414308
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,JAMAICA,51343466,621794
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,JAPAN,4032111062,48725851
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,JORDAN,110185240,1333945
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,KAZAKHSTAN,39061544,471161
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,KENYA,268823378,3240586
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,KOREA RP,10710764476,129386384
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,KUWAIT,27822872,335829
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,LAO PD RP,5228305,62916
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,LEBANON,25660685,309329
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,LIBERIA,31488879,378924
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,LIBYA,123568021,1489819
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,LITHUANIA,31686981,381904
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,MACAO,1570816,19100
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,MALAWI,9200597,110854
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,MALAYSIA,2568560214,31074563
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,MALDIVES,88667424,1069684
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,MALTA,15221411,183443
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,MAURITANIA,3423972,41581
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,MAURITIUS,26409238,318193
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,MEXICO,4635047809,56121413
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,MOLDOVA,759045,9149
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,MONGOLIA,731618857,8795487
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,MOROCCO,48094022,580016
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,MOZAMBIQUE,33644613,405099
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,MYANMAR,578740337,6997709
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,NETHERLAND,2960677238,35634304
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,NEW CALEDONIA,41882221,505733
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,NEW ZEALAND,143218833,1726753
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,NICARAGUA,92745215,1119077
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,NIGERIA,494770033,5960381
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,NORWAY,126835700,1541811
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,OMAN,132881741,1603959
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,PAKISTAN IR,852951131,10299475
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,PANAMA REPUBLIC,60535675,733643
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,PARAGUAY,195806266,2353043
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,PERU,316813927,3836139
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,PHILIPPINES,536050662,6479288
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,POLAND,679602599,8185732
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,PORTUGAL,83301695,1003839
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,QATAR,167785138,2030581
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,ROMANIA,354269815,4267042
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,RUSSIA,1000707329,12077327
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,RWANDA,5349571,64455
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,SAUDI ARAB,1075771320,12972243
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,SENEGAL,138737512,1671561
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,SERBIA,617264,7514
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,SEYCHELLES,8030333,96938
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,SINGAPORE,9342479956,112582344
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,SLOVAK REP,16072797,193111
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,SLOVENIA,298063285,3595491
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,SOMALIA,59517841,715631
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,SOUTH AFRICA,1259904859,15192171
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,SPAIN,842743415,10145698
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,SRI LANKA DSR,1510405312,18213729
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,SUDAN,20361547,244589
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,SURINAME,1261288,15353
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,SWEDEN,268092402,3227814
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,SWITZERLAND,608282963,7324535
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,TAIWAN,482602160,5840403
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,TANZANIA REP,418588136,5044041
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,THAILAND,10996405767,132941186
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,TOGO,21863466,262935
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,TRINIDAD,92514365,1114970
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,TUNISIA,828009,10002
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,TURKEY,5956588046,72013059
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,U ARAB EMTS,696477714,8393711
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,U K,2496389687,30058126
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,U S A,15045004534,181493860
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,UGANDA,23240013,280495
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,URUGUAY,107429278,1298292
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,UZBEKISTAN,267586189,3224372
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,VIETNAM SOC REP,3239532337,39207308
TAMIL NADU,KATTUPALLI PORT/ TIRUVALLUR,YEMEN REPUBLC,37376396,450464
TAMIL NADU,KOLKATA AIR,AUSTRALIA,429394,5156
TAMIL NADU,KOLKATA AIR,AUSTRIA,21185,255
TAMIL NADU,KOLKATA AIR,BANGLADESH PR,8898903,107223
TAMIL NADU,KOLKATA AIR,BELGIUM,50249,607
TAMIL NADU,KOLKATA AIR,CANADA,83914,1010
TAMIL NADU,KOLKATA AIR,CZECH REPUBLIC,324401,3910
TAMIL NADU,KOLKATA AIR,FRANCE,206531,2509
TAMIL NADU,KOLKATA AIR,GERMANY,16157349,194181
TAMIL NADU,KOLKATA AIR,INDONESIA,782800,9398
TAMIL NADU,KOLKATA AIR,ITALY,1621210,19565
TAMIL NADU,KOLKATA AIR,JAPAN,5217933,62957
TAMIL NADU,KOLKATA AIR,KAZAKHSTAN,84271,1018
TAMIL NADU,KOLKATA AIR,KOREA RP,76912,933
TAMIL NADU,KOLKATA AIR,MALAYSIA,62441,752
TAMIL NADU,KOLKATA AIR,MALDIVES,19317,233
TAMIL NADU,KOLKATA AIR,MEXICO,116241,1398
TAMIL NADU,KOLKATA AIR,MYANMAR,5181738,62458
TAMIL NADU,KOLKATA AIR,NEW ZEALAND,65144,784
TAMIL NADU,KOLKATA AIR,OMAN,9864,119
TAMIL NADU,KOLKATA AIR,RUSSIA,2007,24
TAMIL NADU,KOLKATA AIR,SAUDI ARAB,158657,1924
TAMIL NADU,KOLKATA AIR,SINGAPORE,2607626,31405
TAMIL NADU,KOLKATA AIR,SPAIN,1767154,21287
TAMIL NADU,KOLKATA AIR,SWEDEN,143357,1726
TAMIL NADU,KOLKATA AIR,SWITZERLAND,371157,4474
TAMIL NADU,KOLKATA AIR,TANZANIA REP,552508,6660
TAMIL NADU,KOLKATA AIR,THAILAND,240933,2937
TAMIL NADU,KOLKATA AIR,TURKEY,2030,25
TAMIL NADU,KOLKATA AIR,U ARAB EMTS,12358612,149346
TAMIL NADU,KOLKATA AIR,U K,209700,2517
TAMIL NADU,KOLKATA AIR,U S A,14864824,178822
TAMIL NADU,KOLKATA AIR,VIETNAM SOC REP,9975331,120497
TAMIL NADU,KOLKATA SEA,ALGERIA,5161576,62215
TAMIL NADU,KOLKATA SEA,AUSTRALIA,467763,5694
TAMIL NADU,KOLKATA SEA,BANGLADESH PR,72084067,869583
TAMIL NADU,KOLKATA SEA,CANADA,35418,425
TAMIL NADU,KOLKATA SEA,FIJI IS,792330,9622
TAMIL NADU,KOLKATA SEA,FRANCE,3660595,44148
TAMIL NADU,KOLKATA SEA,GERMANY,6796377,82131
TAMIL NADU,KOLKATA SEA,GHANA,473842,5689
TAMIL NADU,KOLKATA SEA,ITALY,733794,8836
TAMIL NADU,KOLKATA SEA,JAPAN,34469927,416393
TAMIL NADU,KOLKATA SEA,JORDAN,422794,5076
TAMIL NADU,KOLKATA SEA,KENYA,10884905,131255
TAMIL NADU,KOLKATA SEA,MALAYSIA,9993118,120106
TAMIL NADU,KOLKATA SEA,MALDIVES,8044322,96716
TAMIL NADU,KOLKATA SEA,MEXICO,171896,2073
TAMIL NADU,KOLKATA SEA,MOROCCO,302963,3660
TAMIL NADU,KOLKATA SEA,NEW ZEALAND,1591075,19142
TAMIL NADU,KOLKATA SEA,NIGERIA,11167397,135015
TAMIL NADU,KOLKATA SEA,OMAN,242324,2915
TAMIL NADU,KOLKATA SEA,PERU,2021870,24651
TAMIL NADU,KOLKATA SEA,PHILIPPINES,30892,371
TAMIL NADU,KOLKATA SEA,SAUDI ARAB,780095,9389
TAMIL NADU,KOLKATA SEA,SINGAPORE,135960,1633
TAMIL NADU,KOLKATA SEA,SOUTH AFRICA,42783380,514757
TAMIL NADU,KOLKATA SEA,SPAIN,2353496,28455
TAMIL NADU,KOLKATA SEA,SRI LANKA DSR,19059534,229581
TAMIL NADU,KOLKATA SEA,SWEDEN,936377,11275
TAMIL NADU,KOLKATA SEA,SWITZERLAND,554097,6679
TAMIL NADU,KOLKATA SEA,TANZANIA REP,1735703,21161
TAMIL NADU,KOLKATA SEA,THAILAND,14114341,170149
TAMIL NADU,KOLKATA SEA,U ARAB EMTS,11153041,134338
TAMIL NADU,KOLKATA SEA,U K,1329250,16011
TAMIL NADU,KOLKATA SEA,U S A,29099553,352182
TAMIL NADU,KOLKATA SEA,ZAMBIA,2163061,26269
TAMIL NADU,KOTWALIGATE (MOHEDIPUR),BANGLADESH PR,92860507,1120121
TAMIL NADU,KRISHNAPATNAM,BANGLADESH PR,1761710,21213
TAMIL NADU,KRISHNAPATNAM,BELGIUM,8831239,106676
TAMIL NADU,KRISHNAPATNAM,CANADA,871525,10528
TAMIL NADU,KRISHNAPATNAM,CHINA P RP,30268145,368141
TAMIL NADU,KRISHNAPATNAM,CROATIA,1062061,12915
TAMIL NADU,KRISHNAPATNAM,EGYPT A RP,1459938,17754
TAMIL NADU,KRISHNAPATNAM,FRANCE,3761994,45762
TAMIL NADU,KRISHNAPATNAM,GERMANY,6993909,84754
TAMIL NADU,KRISHNAPATNAM,GREECE,2258398,27427
TAMIL NADU,KRISHNAPATNAM,ITALY,4082029,49508
TAMIL NADU,KRISHNAPATNAM,JORDAN,2146736,26173
TAMIL NADU,KRISHNAPATNAM,LITHUANIA,2541665,30867
TAMIL NADU,KRISHNAPATNAM,MADAGASCAR,12981579,157941
TAMIL NADU,KRISHNAPATNAM,MALAYSIA,568916500,6936248
TAMIL NADU,KRISHNAPATNAM,MALDIVES,1046057,12567
TAMIL NADU,KRISHNAPATNAM,MEXICO,1941901,23638
TAMIL NADU,KRISHNAPATNAM,NIGERIA,2857773,34761
TAMIL NADU,KRISHNAPATNAM,POLAND,2849183,34602
TAMIL NADU,KRISHNAPATNAM,ROMANIA,9018434,108594
TAMIL NADU,KRISHNAPATNAM,TAIWAN,34571689,418599
TAMIL NADU,KRISHNAPATNAM,THAILAND,1576666,19223
TAMIL NADU,KRISHNAPATNAM,TRINIDAD,17950691,218288
TAMIL NADU,KRISHNAPATNAM,U ARAB EMTS,23142996,278425
TAMIL NADU,KRISHNAPATNAM,U K,86207382,1045627
TAMIL NADU,KRISHNAPATNAM,U S A,30843310,374058
TAMIL NADU,KRISHNAPATNAM,VIETNAM SOC REP,364300285,4428801
TAMIL NADU,L&T SHIPBUILDING (ARUN EXCELLO,SAUDI ARAB,525402,6327
TAMIL NADU,L&T SHIPBUILDING (ARUN EXCELLO,U S A,98940,1189
TAMIL NADU,L&T SHIPBUILDING MEEPZ,GERMANY,2116395,25704
TAMIL NADU,L&T SHIPBUILDING MEEPZ,ITALY,140153439,1704329
TAMIL NADU,L&T SHIPBUILDING MEEPZ,NETHERLAND,3183220604,38428488
TAMIL NADU,L&T SHIPBUILDING MEEPZ,NORWAY,348327,4236
TAMIL NADU,L&T SHIPBUILDING MEEPZ,ROMANIA,1085384,13069
TAMIL NADU,L&T SHIPBUILDING MEEPZ,RUSSIA,12345000,148650
TAMIL NADU,L&T SHIPBUILDING MEEPZ,SINGAPORE,31851944,387620
TAMIL NADU,L&T SHIPBUILDING MEEPZ,SRI LANKA DSR,47394749,568978
TAMIL NADU,LCS BIRPARA ALIPURDUAR,BHUTAN,31275850,377463
TAMIL NADU,LCS KAMARDWISA,BHUTAN,486000,5858
TAMIL NADU,LCS KULKULI,BHUTAN,34000000,408216
TAMIL NADU,M/s NDR INFRA PVT. LTD.,AUSTRALIA,8149500,98441
TAMIL NADU,M/s NDR INFRA PVT. LTD.,BANGLADESH PR,1225172079,14758781
TAMIL NADU,M/s NDR INFRA PVT. LTD.,BOTSWANA,598430,7186
TAMIL NADU,M/s NDR INFRA PVT. LTD.,BRAZIL,83053426,999298
TAMIL NADU,M/s NDR INFRA PVT. LTD.,CANADA,56398198,680174
TAMIL NADU,M/s NDR INFRA PVT. LTD.,CHINA P RP,62782564,756739
TAMIL NADU,M/s NDR INFRA PVT. LTD.,COLOMBIA,6118675,73910
TAMIL NADU,M/s NDR INFRA PVT. LTD.,EGYPT A RP,15180876,182595
TAMIL NADU,M/s NDR INFRA PVT. LTD.,GABON,881383,10584
TAMIL NADU,M/s NDR INFRA PVT. LTD.,GERMANY,7229423,86974
TAMIL NADU,M/s NDR INFRA PVT. LTD.,GREECE,5580878,67115
TAMIL NADU,M/s NDR INFRA PVT. LTD.,GUINEA BISSAU,4043279,48735
TAMIL NADU,M/s NDR INFRA PVT. LTD.,HONG KONG,26137579,314514
TAMIL NADU,M/s NDR INFRA PVT. LTD.,INDONESIA,28396319,343011
TAMIL NADU,M/s NDR INFRA PVT. LTD.,JAPAN,2386144,28750
TAMIL NADU,M/s NDR INFRA PVT. LTD.,MADAGASCAR,3186351,38848
TAMIL NADU,M/s NDR INFRA PVT. LTD.,MALAWI,79112442,950794
TAMIL NADU,M/s NDR INFRA PVT. LTD.,MALAYSIA,61730176,744312
TAMIL NADU,M/s NDR INFRA PVT. LTD.,MEXICO,3863254,47101
TAMIL NADU,M/s NDR INFRA PVT. LTD.,MOROCCO,1842512,22464
TAMIL NADU,M/s NDR INFRA PVT. LTD.,MYANMAR,6560064,79853
TAMIL NADU,M/s NDR INFRA PVT. LTD.,NETHERLAND,7595868,92461
TAMIL NADU,M/s NDR INFRA PVT. LTD.,OMAN,180779,2170
TAMIL NADU,M/s NDR INFRA PVT. LTD.,PHILIPPINES,556494,6701
TAMIL NADU,M/s NDR INFRA PVT. LTD.,POLAND,2761701,33254
TAMIL NADU,M/s NDR INFRA PVT. LTD.,RUSSIA,64219725,772509
TAMIL NADU,M/s NDR INFRA PVT. LTD.,SAUDI ARAB,54813612,661700
TAMIL NADU,M/s NDR INFRA PVT. LTD.,SINGAPORE,1641494112,19876358
TAMIL NADU,M/s NDR INFRA PVT. LTD.,SRI LANKA DSR,477051807,5748240
TAMIL NADU,M/s NDR INFRA PVT. LTD.,TAIWAN,11161838,135643
TAMIL NADU,M/s NDR INFRA PVT. LTD.,THAILAND,5558064,66994
TAMIL NADU,M/s NDR INFRA PVT. LTD.,TURKEY,2291881,27833
TAMIL NADU,M/s NDR INFRA PVT. LTD.,U ARAB EMTS,240330672,2919260
TAMIL NADU,M/s NDR INFRA PVT. LTD.,U K,2675419,32277
TAMIL NADU,M/s NDR INFRA PVT. LTD.,U S A,937820725,11277589
TAMIL NADU,M/s NDR INFRA PVT. LTD.,VIETNAM SOC REP,8070150,97404
TAMIL NADU,MADURAI AIRPORT,AUSTRALIA,5605619,67491
TAMIL NADU,MADURAI AIRPORT,CHINA P RP,567214,6809
TAMIL NADU,MADURAI AIRPORT,KUWAIT,4530249,54890
TAMIL NADU,MADURAI AIRPORT,MALAYSIA,122922,1476
TAMIL NADU,MADURAI AIRPORT,MALDIVES,958842,11549
TAMIL NADU,MADURAI AIRPORT,QATAR,12183319,147352
TAMIL NADU,MADURAI AIRPORT,RUSSIA,641633800,7733708
TAMIL NADU,MADURAI AIRPORT,SAUDI ARAB,4808986,58014
TAMIL NADU,MADURAI AIRPORT,SINGAPORE,43704047,527127
TAMIL NADU,MADURAI AIRPORT,SRI LANKA DSR,22102492,267399
TAMIL NADU,MADURAI AIRPORT,TANZANIA REP,355335,4333
TAMIL NADU,MADURAI AIRPORT,THAILAND,403555,4845
TAMIL NADU,MADURAI AIRPORT,U ARAB EMTS,22463694,270750
TAMIL NADU,MADURAI AIRPORT,U K,56057,673
TAMIL NADU,MAHINDRA CITY AUTO ANCI SEZ TN,AUSTRALIA,379699702,4586276
TAMIL NADU,MAHINDRA CITY AUTO ANCI SEZ TN,BELGIUM,6806472,82008
TAMIL NADU,MAHINDRA CITY AUTO ANCI SEZ TN,BRAZIL,173731866,2100736
TAMIL NADU,MAHINDRA CITY AUTO ANCI SEZ TN,CANADA,581201,7001
TAMIL NADU,MAHINDRA CITY AUTO ANCI SEZ TN,CHINA P RP,925668080,11196006
TAMIL NADU,MAHINDRA CITY AUTO ANCI SEZ TN,DJIBOUTI,213059,2593
TAMIL NADU,MAHINDRA CITY AUTO ANCI SEZ TN,FRANCE,1916944898,23166694
TAMIL NADU,MAHINDRA CITY AUTO ANCI SEZ TN,GERMANY,7488302356,90502676
TAMIL NADU,MAHINDRA CITY AUTO ANCI SEZ TN,HONG KONG,25774,311
TAMIL NADU,MAHINDRA CITY AUTO ANCI SEZ TN,ITALY,48968214,591927
TAMIL NADU,MAHINDRA CITY AUTO ANCI SEZ TN,JAPAN,233665682,2822788
TAMIL NADU,MAHINDRA CITY AUTO ANCI SEZ TN,KOREA DP RP,125800,1528
TAMIL NADU,MAHINDRA CITY AUTO ANCI SEZ TN,KOREA RP,23469841,282877
TAMIL NADU,MAHINDRA CITY AUTO ANCI SEZ TN,MEXICO,1202202521,14512615
TAMIL NADU,MAHINDRA CITY AUTO ANCI SEZ TN,NETHERLAND,774981,9331
